Type,Species,Life_Stage,Hydraulic,Node,ProbabilityThreshold,Position,Limits,Unit,Q_Calculation,TimePeriod,bottom_type,MaxPercentage,MeanPercentage
Hydraulic_limit2,Steelhead,Migration,Velocity,F57C,Thresh,LOB,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,F57C,Thresh,MC,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,F57C,Thresh,ROB,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,LOB,26.23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,MC,126,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,ROB,1021.02,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,LOB,26.23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,MC,126,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,ROB,1021.02,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,LOB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,ROB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,LOB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,F57C,Thresh,ROB,23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,LOB,26.23,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,MC,26.23,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,ROB,620.45,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,LOB,3958.61,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,MC,11190.78,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,ROB,30120.17,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,LOB,0.48,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,MC,0.12,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,ROB,0,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,LOB,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,MC,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,F57C,Thresh,ROB,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,F57C,Thresh,LOB,26.23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,F57C,Thresh,MC,26.23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,F57C,Thresh,ROB,785.14,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,F57C,Thresh,LOB,26.23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,F57C,Thresh,MC,26.23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,F57C,Thresh,ROB,785.14,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,F57C,Thresh,LOB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,F57C,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,F57C,Thresh,ROB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,F57C,Thresh,LOB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,F57C,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,F57C,Thresh,ROB,12,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Depth,GLEN,Thresh,LOB,22.98,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Depth,GLEN,Thresh,MC,446.78,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Depth,GLEN,Thresh,ROB,146.87,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Depth,GLEN,Thresh,LOB,22.98,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Depth,GLEN,Thresh,MC,446.78,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Depth,GLEN,Thresh,ROB,146.87,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Depth,GLEN,Thresh,LOB,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Depth,GLEN,Thresh,MC,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Depth,GLEN,Thresh,ROB,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Depth,GLEN,Thresh,LOB,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Depth,GLEN,Thresh,MC,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Depth,GLEN,Thresh,ROB,18,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Velocity,GLEN,Thresh,LOB,22.98,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Velocity,GLEN,Thresh,MC,22.98,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Velocity,GLEN,Thresh,ROB,22.98,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Velocity,GLEN,Thresh,LOB,40590.86,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Velocity,GLEN,Thresh,MC,40590.86,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Velocity,GLEN,Thresh,ROB,40590.86,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Velocity,GLEN,Thresh,LOB,0.22,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Velocity,GLEN,Thresh,MC,0.03,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Velocity,GLEN,Thresh,ROB,0.12,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,GLEN,Thresh,LOB,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,GLEN,Thresh,MC,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,GLEN,Thresh,ROB,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,LOB,22.98,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,MC,521.93,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,ROB,200.47,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,LOB,22.98,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,MC,521.93,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,ROB,200.47,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,LOB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,ROB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,LOB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,GLEN,Thresh,ROB,23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,LOB,22.98,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,MC,197.82,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,ROB,22.98,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,LOB,23399.38,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,MC,40590.86,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,ROB,12497.38,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,LOB,0.22,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,MC,0.03,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,ROB,0.12,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,LOB,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,MC,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,GLEN,Thresh,ROB,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,GLEN,Thresh,LOB,22.98,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,GLEN,Thresh,MC,364.14,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,GLEN,Thresh,ROB,89.24,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,GLEN,Thresh,LOB,22.98,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,GLEN,Thresh,MC,364.14,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,GLEN,Thresh,ROB,89.24,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,GLEN,Thresh,LOB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,GLEN,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,GLEN,Thresh,ROB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,GLEN,Thresh,LOB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,GLEN,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,GLEN,Thresh,ROB,12,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Depth,LA1,Thresh,MC,62.58,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Depth,LA1,Thresh,MC,62.58,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Depth,LA1,Thresh,MC,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Depth,LA1,Thresh,MC,18,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Velocity,LA1,Thresh,MC,62.58,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Velocity,LA1,Thresh,MC,53690.66,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Velocity,LA1,Thresh,MC,0.27,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,LA1,Thresh,MC,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,LA1,Thresh,MC,62.58,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,LA1,Thresh,MC,62.58,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,LA1,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,LA1,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,LA1,Thresh,MC,62.58,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,LA1,Thresh,MC,27722.86,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,LA1,Thresh,MC,0.27,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,LA1,Thresh,MC,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,LA1,Thresh,MC,62.58,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,LA1,Thresh,MC,62.58,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,LA1,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,LA1,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Depth,LA11,Thresh,LOB,336.56,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Depth,LA11,Thresh,MC,34.77,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Depth,LA11,Thresh,ROB,659.56,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Depth,LA11,Thresh,LOB,336.56,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Depth,LA11,Thresh,MC,34.77,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Depth,LA11,Thresh,ROB,659.56,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Depth,LA11,Thresh,LOB,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Depth,LA11,Thresh,MC,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Depth,LA11,Thresh,ROB,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Depth,LA11,Thresh,LOB,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Depth,LA11,Thresh,MC,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Depth,LA11,Thresh,ROB,18,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Velocity,LA11,Thresh,LOB,24.51,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Velocity,LA11,Thresh,MC,24.51,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Velocity,LA11,Thresh,ROB,24.51,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Velocity,LA11,Thresh,LOB,38517.06,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Velocity,LA11,Thresh,MC,40888.74,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Velocity,LA11,Thresh,ROB,36829.52,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Velocity,LA11,Thresh,LOB,0,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Velocity,LA11,Thresh,MC,0.46,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Velocity,LA11,Thresh,ROB,0,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,LA11,Thresh,LOB,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,LA11,Thresh,MC,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,LA11,Thresh,ROB,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,LOB,402.95,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,MC,57.08,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,ROB,753.67,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,LOB,402.95,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,MC,57.08,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,ROB,753.67,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,LOB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,ROB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,LOB,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,LA11,Thresh,ROB,23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,LOB,175.22,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,MC,24.51,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,ROB,418.55,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,LOB,14175.09,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,MC,25087.7,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,ROB,12729.26,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,LOB,0,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,MC,0.46,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,ROB,0,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,LOB,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,MC,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,LA11,Thresh,ROB,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,LA11,Thresh,LOB,265.21,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,LA11,Thresh,MC,24.51,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,LA11,Thresh,ROB,555.57,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,LA11,Thresh,LOB,265.21,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,LA11,Thresh,MC,24.51,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,LA11,Thresh,ROB,555.57,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,LA11,Thresh,LOB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,LA11,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,LA11,Thresh,ROB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,LA11,Thresh,LOB,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,LA11,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,LA11,Thresh,ROB,12,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Depth,LA13,Thresh,MC,710.04,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Depth,LA13,Thresh,MC,710.04,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Depth,LA13,Thresh,MC,18,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Depth,LA13,Thresh,MC,18,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration,Velocity,LA13,Thresh,MC,37.81,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration,Velocity,LA13,Thresh,MC,40486.03,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration,Velocity,LA13,Thresh,MC,0.15,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration,Velocity,LA13,Thresh,MC,3.1,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Depth,LA13,Thresh,MC,998.04,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Depth,LA13,Thresh,MC,998.04,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Depth,LA13,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Depth,LA13,Thresh,MC,23,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit1,Steelhead,Migration_Prolonged,Velocity,LA13,Thresh,MC,37.81,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit2,Steelhead,Migration_Prolonged,Velocity,LA13,Thresh,MC,5275.62,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Migration_Prolonged,Velocity,LA13,Thresh,MC,0.15,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Migration_Prolonged,Velocity,LA13,Thresh,MC,2,m,Q >= min_limit & Q <= newx2a,NA,NA,NA,NA
Q_limit1,Steelhead,Smolts,Depth,LA13,Thresh,MC,366.5,cm,Q >= newx1a,NA,NA,NA,NA
Q_limit2,Steelhead,Smolts,Depth,LA13,Thresh,MC,366.5,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit1,Steelhead,Smolts,Depth,LA13,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
Hydraulic_limit2,Steelhead,Smolts,Depth,LA13,Thresh,MC,12,cm,Q >= newx1a,NA,NA,NA,NA
