Location,Section,Reach,Latitude,Longitude,Date,General Transect,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Distance to Cover (m),Cover Type,Dominant Substrate,Canopy Left,Canopy Upstream,Canopy Right,Canopy Downstream,Comments
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,5,0.02,NA,NA,NA,NA,SA,NV,NV,17,NV,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,10,0.18,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,12,0.38,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,16,0.54,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,20,0.48,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,25,0.58,NA,NA,NA,NA,SA,NV,3,NV,3,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,26,0.62,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,26,0.25,NA,NA,0,OV,SA,15,NV,NV,NV,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,26,0.43,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,2,34.02948,-117.36139,9/17/2017,2,3.3,28,0.43,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,6,0.04,NA,NA,NA,OV,GV,10,NV,,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,10,0.11,NA,NA,NA,OV,SA,NV,NV,,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,12,0.35,NA,NA,NA,NA,GV,NV,NV,14,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,13,0.56,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,14,0.61,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,16,0.64,NA,NA,NA,NA,GV,NV,0,,0,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,16,0.47,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,17,0.53,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,18,0.39,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02956,-117.36136,9/17/2017,3,4.3,18,0.62,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,1,0.01,NA,NA,NA,NA,SA,NV,NV,10,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,8,0.04,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,11,0.51,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,12,0.29,NA,NA,0,OV,SA,NV,NV,,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,14,0.06,NA,NA,0,OV,SA,17,NV,,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,15,0.45,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,15,0.68,NA,NA,NA,NA,GV,NV,0,,0,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,17,0.58,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,18,0.6,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02963,-117.36134,9/17/2017,4,5.1,18,0.62,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,1,0,NA,NA,0,OV,SA,17,NV,,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,1,0,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,2,0,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,5,0.06,NA,NA,NA,NA,SA,NV,NV,17,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,10,0.42,NA,NA,NA,NA,SA,NV,0,,1,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,18,0.55,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,20,0.33,NA,NA,0,OV,SA,NV,NV,,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,21,0.6,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,25,0.75,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.02972,-117.36132,9/17/2017,5,6.2,DRY,DRY,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,1,0,NA,NA,NA,NA,SA,NV,NV,5,NV,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,5,0,NA,NA,0,OV,SA,17,NV,NV,NV,Top
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,10,0.12,NA,NA,0.4,OV,SA,NV,NV,NV,NV,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,10,0.08,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,11,0.24,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,12,0.57,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,14,0.58,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,14,0.62,NA,NA,NA,NA,GV,NV,0,NV,0,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,14,0.62,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,2,34.62983,-117.36127,9/17/2017,6,7.3,17,0.37,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,1,0,NA,NA,0,OV,SA,15,NV,,NV,Bottom
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,2,0,NA,NA,0,OV,SA,NV,NV,,NV,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,7,0.01,NA,NA,0,OV,GV,NV,NV,,NV,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,11,0.23,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,16,0.53,NA,NA,NA,NA,SA,NV,0,,0,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,16,0.56,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,20,0.09,NA,NA,0,OV,SA,NV,NV,17,NV,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,23,0.55,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,25,0.67,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,3,34.03069,-117.36052,9/17/2017,1,5,26,0.55,NA,NA,0.5,OV,SA,NV,NV,,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,1,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,14,0.04,NA,NA,0,WD,SA,14,NV,NV,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,15,0.6,NA,NA,NA,NA,GV,NV,NV,0,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,18,0.72,NA,NA,NA,NA,CO,NV,NV,NV,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,18,0.74,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,20,0.94,NA,NA,NA,NA,CO,NV,NV,NV,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,22,0.48,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,22,0.83,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,24,0.8,NA,NA,NA,NA,SA,NV,2,NV,0,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,26,0.04,NA,NA,0,OV,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03074,-117.3604,9/17/2017,2,3.4,28,0.03,NA,NA,0,WD,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,6,-0.02,NA,NA,0,OV,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,6,0.02,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,8,0.12,NA,NA,0,OV,SA,17,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,11,0.3,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,12,0.55,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,12,0.62,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,15,0.11,NA,NA,NA,WD,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,16,0.04,NA,NA,NA,NA,SA,NV,1,NV,0,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,22,0.66,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03082,-117.36037,9/17/2017,3,5.9,24,0.7,NA,NA,NA,WD,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,1,0,NA,NA,0,WD,SA,16,NV,NV,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,2,0,NA,NA,NA,NA,SA,NV,NV,12,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,12,0,NA,NA,0,WD,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,16,-0.07,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,20,0.74,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,20,0.68,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,20,0.71,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,20,0.76,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,22,0.56,NA,NA,NA,NA,GV,NV,6,NV,5,
North Channel,4N,3,34.03088,-117.36026,9/17/2017,4,4.3,26,0.35,NA,NA,NA,NA,SA,NV,NV,NV,,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,1,0,NA,NA,0,OV,SA,5,NV,NV,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,10,0,NA,NA,0,WD,CO,NV,NV,17,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,10,0.51,NA,NA,0,WD,CO,NV,NV,NV,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,10,0.16,NA,NA,0,OV,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,10,0.7,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,14,1.02,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,16,1.01,NA,NA,NA,NA,CO,NV,NV,NV,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,20,1.02,NA,NA,NA,NA,CO,NV,17,NV,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,24,0.69,NA,NA,0,OV,CO,NV,NV,NV,NV,
North Channel,4N,3,34.03098,-117.36023,9/17/2017,5,4,24,0.67,NA,NA,0,OV,GV,NV,NV,NV,17,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,4,0.02,NA,NA,0,OV,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,6,0.07,NA,NA,0,OV,SA,NV,NV,17,NV,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,8,0.08,NA,NA,0,OV,SA,15,NV,NV,NV,Top
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,10,0.37,NA,NA,0,OV,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,12,0.11,NA,NA,NA,NA,GV,NV,11,NV,3,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,12,0.38,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,14,0.26,NA,NA,NA,NA,CO,NV,NV,NV,NV,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,16,0.53,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,16,0.54,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,3,34.03104,-117.36021,9/17/2017,6,7.2,18,0.43,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,2,0,NA,NA,NA,NA,GV,17,NV,NV,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,6,0.31,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,6,0.14,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,6,0.31,NA,NA,NA,NA,SA,NV,17,NV,15,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,6,0.33,NA,NA,NA,NA,SA,NV,NV,16,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,6,0.4,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,7,0.35,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,8,0.33,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,8,0.37,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.0256,-117.3624,9/17/2017,1,5.4,8,0.41,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,2,0,NA,NA,NA,NA,SA,17,NV,NV,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,2,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,5,0,NA,NA,0,UB,SA,NV,NV,3,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,6,0.37,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,6,0.44,NA,NA,NA,NA,GV,NV,7,NV,12,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,6,0.37,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,7,0.29,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,8,0.25,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,15,0.55,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02559,-117.36246,9/17/2017,2,4.1,20,0.6,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,2,0,NA,NA,NA,NA,SA,3,NV,NV,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,4,0.04,NA,NA,NA,NA,GV,NV,NV,0,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,5,0.15,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,6,0.26,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,9,0.39,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,9,0.04,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,9,0.46,NA,NA,NA,NA,SA,NV,4,NV,0,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,10,0.48,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,12,0.38,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02548,-117.36254,9/17/2017,3,3.8,14,0.5,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,1,0,NA,NA,NA,NA,SA,NV,NV,5,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,2,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,4,0.12,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,6,0.16,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,6,0.31,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,7,0.32,NA,NA,NA,NA,SA,NV,0,NV,0,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,10,0.48,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,14,0.53,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,14,0.28,NA,NA,NA,NA,SA,6,NV,NV,NV,
South Channel,4S,1,34.02541,-117.36258,9/17/2017,4,4,16,0.54,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,2,0.05,NA,NA,NA,OV,SA,3,NV,NV,NV,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,5,0.34,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,5,0.37,NA,NA,NA,OV,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,6,0.34,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,6,0.38,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,7,0.37,NA,NA,NA,NA,SA,NV,1,NV,0,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,8,0.36,NA,NA,NA,NA,SA,NV,NV,NV,,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,11,0.22,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,12,0.1,NA,NA,0.4,OV,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02536,-117.36266,9/17/2017,5,3.9,19,0,NA,NA,0,OV,SA,NV,NV,17,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,1,0,NA,NA,NA,NA,SA,NV,NV,7,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,5,0.1,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,6,0.37,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,8,0.22,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,8,0.34,NA,NA,NA,NA,SA,NV,0,NV,0,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,8,0.34,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,8,0.36,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,9,0.38,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,12,0.37,NA,NA,NA,OV,SA,NV,NV,NV,NV,
South Channel,4S,1,34.02526,-117.36272,9/17/2017,6,4.5,16,0.05,NA,NA,NA,OV,SA,17,NV,NV,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,4,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,4,0.08,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,5,0.07,NA,NA,NA,NA,GV,17,NV,NV,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,5,0.2,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,6,0.21,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,8,0.05,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,8,0.05,NA,NA,NA,NA,SA,NV,NV,13,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,11,0.25,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,12,0.59,NA,NA,NA,NA,SA,NV,17,NV,17,
South Channel,4S,2,34.02637,-117.36179,9/17/2017,1,5,12,0.69,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,1,0,NA,NA,NA,NA,GV,NV,NV,14,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,2,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,4,0.1,NA,NA,NA,NA,CO,NV,NV,NV,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,6,0.16,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,8,0.23,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,9,0.38,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,10,0.34,NA,NA,NA,NA,SA,NV,17,NV,15,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,10,0.37,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,11,0.4,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0263,-117.36185,9/17/2017,2,4.6,12,0.34,NA,NA,0.4,UB,SA,17,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,2,0,NA,NA,NA,NA,CO,15,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,5,0.14,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,6,0.17,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,7,0.2,NA,NA,NA,NA,SA,NV,NV,17,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,7,0.34,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,7,0.37,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,7,0.37,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,7,0.39,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,7,0.41,NA,NA,NA,NA,SA,NV,16,NV,16,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,8,0.23,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,2,34.0262,-117.36189,9/17/2017,3,4.8,10,0.42,NA,NA,NA,NA,SA,NV,,NV,NV,
South Channel,4S,2,34.02614,-117.36192,9/17/2017,4,4.5,2,0,NA,NA,NA,NA,GV,17,NV,NV,NV,
South Channel,4S,2,34.02614,-117.36192,9/17/2017,4,4.5,2,0,NA,NA,NA,NA,GV,NV,NV,NV,NV,
South Channel,4S,2,34.02614,-117.36192,9/17/2017,4,4.5,2,0.1,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.02614,-117.36192,9/17/2017,4,4.5,4,0.05,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.02614,-117.36192,9/17/2017,4,4.5,5,0.07,NA,NA,NA,NA,SA,NV,NV,NV,NV,
South Channel,4S,2,34.02614,-117.36192,9/17/2017,4,4.5,5,0.23,NA,NA,NA,NA,SA,NV,17,NV,17,
