Location,Section,Reach,Date,Method,Pass,Observer,Common Name,Count,Total Length (mm),Fork Length (mm),Weight (g),Start Time,End Time,Total Shocker Seconds,Comments,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,50,2.27,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,50,2.58,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,55,1.73,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,55,3.51,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,55,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,60,2.25,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,65,4.04,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,65,8.21,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,70,5.02,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,70,6.19,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Santa Ana Sucker,1,NV,80,8.7,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Western Mosquitofish,1,50,NV,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Western Mosquitofish,1,40,NV,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Western Mosquitofish,1,40,NV,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Western Mosquitofish,1,40,NV,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Western Mosquitofish,1,40,NV,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Western Mosquitofish,1,35,NV,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Western Mosquitofish,1,35,NV,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Western Mosquitofish,1,35,NV,NV,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Yellow Bullhead,1,70,NV,13.75,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Yellow Bullhead,1,120,NV,23.11,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Yellow Bullhead,1,120,NV,24.71,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,2,NV,Yellow Bullhead,1,120,NV,30.16,NV,NV,781,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,3,NV,Santa Ana Sucker,1,NV,50,2.12,NV,NV,572,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,3,NV,Santa Ana Sucker,1,NV,60,5.83,NV,NV,572,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,3,NV,Santa Ana Sucker,1,NV,65,5.68,NV,NV,572,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,3,NV,Santa Ana Sucker,1,NV,70,4.65,NV,NV,572,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,3,NV,Western Mosquitofish,1,35,NV,NV,NV,NV,572,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Efish,3,NV,Yellow Bullhead,1,65,NV,6.94,NV,NV,572,NV,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,1,NV,Arroyo Chub,2,NV,60,NV,952,1000,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,1,NV,Santa Ana Sucker,10,NV,50,NV,952,1000,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,1,NV,Santa Ana Sucker,22,NV,60,NV,952,1000,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,1,NV,Santa Ana Sucker,5,NV,70,NV,952,1000,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,1,NV,Santa Ana Sucker,2,NV,80,NV,952,1000,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,2,NV,Arroyo Chub,1,NV,50,NV,1003,1015,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,2,NV,Arroyo Chub,1,NV,60,NV,1003,1015,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,2,NV,Santa Ana Sucker,4,NV,50,NV,1003,1015,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,2,NV,Santa Ana Sucker,4,NV,60,NV,1003,1015,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,2,NV,Santa Ana Sucker,4,NV,70,NV,1003,1015,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,15,9/8/2016,Snorkel,2,NV,Santa Ana Sucker,2,NV,80,NV,1003,1015,NV,Very shallow. Difficut to snorkel.,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,60,3.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,60,4.9,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,61,4.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,62,4.1,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,62,4.2,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,62,4.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,65,4.1,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,69,7.9,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,70,5.2,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,70,6.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,71,6.1,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,72,6.5,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,73,5.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,75,5.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,75,6.3,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,75,8.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,75,13.2,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,77,5.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,78,7.1,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,79,8.3,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,80,7.7,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,80,8.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,85,9.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,85,11.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Arroyo Chub,1,NV,110,22.16,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,48,1.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,56,2,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,56,2.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,60,3,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,65,4.5,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,65,5.1,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,69,5,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,70,4.9,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,70,4.9,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,70,6.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,70,9.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,71,4.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,72,6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,72,6.2,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,75,5.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,75,5.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,75,6.2,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,75,6.5,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,76,6.5,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,78,6.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,79,5.9,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,79,7.1,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,80,7.5,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,81,9.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,82,8.2,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,82,9.7,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,85,7.7,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,85,8.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,85,8.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,85,8.5,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,89,9.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,93,13.2,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,114,23,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,117,23.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,125,21.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,130,30.5,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Santa Ana Sucker,1,NV,132,31.1,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Western Mosquitofish,1,NV,40,0.9,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Western Mosquitofish,1,NV,45,1.7,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,72,5.3,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,78,5.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,80,6.3,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,80,6.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,84,6.8,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,85,7.3,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,85,7.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,85,7.7,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,87,7.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,93,10,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,99,11.7,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,103,12.4,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,108,14.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,110,16.6,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,1,NV,Yellow Bullhead,1,NV,136,31.1,NV,NV,841,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,70,5.6,NV,NV,616,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,74,6.3,NV,NV,616,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,78,5.8,NV,NV,616,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,78,6.6,NV,NV,616,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,90,10.21,NV,NV,616,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,125,36.2,NV,NV,616,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Yellow Bullhead,1,NV,195,109.8,NV,NV,616,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,49,2.3,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,51,1.5,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,52,2,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,53,2.4,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,55,2.5,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,60,4.1,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,64,4.4,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,65,5.2,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,65,5.6,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,66,4.4,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,71,6.6,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,75,6.7,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Arroyo Chub,1,NV,105,24.6,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,55,2.9,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,56,3.5,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,60,2.8,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,60,3,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,65,4,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,65,4,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,65,4.4,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,68,3.2,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,68,4.3,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,69,5.2,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,70,5.5,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,70,5.8,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,73,8.7,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,74,6.6,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,78,7.1,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,80,7.6,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,80,7.8,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,80,9,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,84,8.7,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,84,9.1,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,2,NV,Santa Ana Sucker,1,NV,90,11.1,NV,NV,616,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,3,NV,Arroyo Chub,1,NV,68,6,NV,NV,490,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,3,NV,Arroyo Chub,1,NV,90,16.7,NV,NV,490,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,3,NV,Santa Ana Sucker,1,NV,55,5.8,NV,NV,490,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,3,NV,Santa Ana Sucker,1,NV,68,4.3,NV,NV,490,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,3,NV,Santa Ana Sucker,1,NV,79,8,NV,NV,490,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,3,NV,Santa Ana Sucker,1,NV,80,7.8,NV,NV,490,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Efish,3,NV,Santa Ana Sucker,1,NV,90,11,NV,NV,490,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,53,2.2,NV,NV,NV,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,55,2.9,NV,NV,NV,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,70,6.3,NV,NV,NV,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,75,8.3,NV,NV,NV,1 snorkler,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,38,0.9,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,39,1.6,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,44,2.2,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,47,2.5,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,48,2.1,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,49,1.9,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,49,2.2,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,51,2.5,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,51,3,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,53,2.5,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,53,3.7,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,54,2.6,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,54,2.7,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,54,3,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,55,4,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,57,3.7,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,64,4.5,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,68,6.4,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,68,6.5,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,69,6.8,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,78,9.7,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Arroyo Chub,1,NV,82,13,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Santa Ana Sucker,1,NV,48,1.9,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Santa Ana Sucker,1,NV,51,2.7,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Santa Ana Sucker,1,NV,56,3.4,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Santa Ana Sucker,1,NV,59,3.9,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Santa Ana Sucker,1,NV,101,14.5,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Western Mosquitofish,1,NV,36,1.1,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Western Mosquitofish,1,NV,38,0.8,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Seine,1,NV,Western Mosquitofish,1,NV,43,1.5,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Snorkel,1,NV,Arroyo Chub,21,NV,50,NV,1355,1408,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Snorkel,1,NV,Arroyo Chub,20,NV,60,NV,1355,1408,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Snorkel,1,NV,Arroyo Chub,5,NV,80,NV,1355,1408,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Snorkel,1,NV,Santa Ana Sucker,20,NV,50,NV,1355,1408,NV,NV,
Riverside Drive to Market Street,6,16,9//6/2016,Snorkel,1,NV,Santa Ana Sucker,22,NV,60,NV,1355,1408,NV,NV,
