Section,Segment,Reach,Sampled Post storm (Y/N),Latitude,Longitude,Date,Transect #,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Substrate,Available cover type,Distance (m) TO COVER,Line Order#,Transect DS to US order,Notes,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,5,6.4,31,1.29,NV,NV,GV,OV,1,9,5,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,5,6.4,20,0.93,NV,NV,GV,OV,0.5,10,5,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,6,0.44,NV,NV,CO,OV,0.5,1,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,16,0.37,NV,NV,CO,OV,1,2,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,21,0.62,NV,NV,CO,OV,2,3,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,34,0.85,NV,NV,CO,OV,3,4,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,37,0.94,NV,NV,CO,CO,0.5,5,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,33,0.88,NV,NV,SA,CO,0.8,6,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,29,0.97,NV,NV,SA,CO,1.2,7,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,39,0.74,NV,NV,GV,ALG,1,8,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,17,0.46,NV,NV,CO,ALG,0.5,9,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,6,7.2,2,0.00,NV,NV,SA,ALG,0.5,10,6,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,7,0.00,NV,NV,SA,OV,0,1,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,22,0.58,NV,NV,GV,OV,0.7,2,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,36,0.52,NV,NV,GV,OV,1.4,3,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,35,0.64,NV,NV,GV,OV,2.1,4,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,37,0.74,NV,NV,GV,OV,2.8,5,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,38,0.73,NV,NV,GV,OV,3.5,6,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,38,0.72,NV,NV,GV,OV,4.2,7,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,35,0.68,NV,NV,GV,OV,4.9,8,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,23,0.48,NV,NV,SA,OV,5.6,9,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,1,6.7,6,0.05,NV,NV,SA,OV,6.3,10,7,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,34,0.49,NV,NV,CO,CO,0,1,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,32,0.83,NV,NV,CO,CO,0,2,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,40,0.97,NV,NV,GV,CO,0.7,3,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,41,0.82,NV,NV,GV,CO,1.4,4,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,36,0.75,NV,NV,SA,CO,2.1,5,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,38,0.58,NV,NV,SA,CO,2.8,6,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,22,0.34,NV,NV,SA,CO,3.5,7,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,9,0.19,NV,NV,SA,CO,4.2,8,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,4,-0.03,NV,NV,SA,CO,4.9,9,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,2,7.5,1,0.00,NV,NV,SA,CO,5.6,10,8,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,4,0.00,NV,NV,SA,OV,0,1,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,38,0.69,NV,NV,CO,CO,0,2,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,47,0.98,NV,NV,SA,CO,1.1,3,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,36,0.71,NV,NV,SA,CO,2.2,4,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,14,0.02,NV,NV,GV,CO,3.3,5,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,5,0.05,NV,NV,GV,NC,NV,6,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,4,0.10,NV,NV,GV,NC,NV,7,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,4,0.10,NV,NV,GV,NC,NV,8,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,4,0.08,NV,NV,SA,NC,NV,9,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,3,11.2,4,0.06,NV,NV,GV,NC,NV,10,9,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,23,0.40,NV,NV,CO,CO,0,1,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,31,0.80,NV,NV,SA,CO,0.6,2,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,38,0.75,NV,NV,GV,CO,0,3,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,13,0.60,NV,NV,GV,NC,NV,4,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,10,0.47,NV,NV,GV,NC,NV,5,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,6,0.39,NV,NV,GV,NC,NV,6,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,6,0.12,NV,NV,GV,NC,NV,7,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,6,0.32,NV,NV,GV,NC,NV,8,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,8,0.35,NV,NV,GV,NC,NV,9,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/5/2015,4,12,8,-0.02,NV,NV,SA,NC,NV,10,10,,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,1,0.00,NV,NV,SA,OV,0,1,11,~50 M DS BOTTOM REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,31,0.68,NV,NV,GV,ALG,0,2,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,27,0.65,NV,NV,GV,ALG,1.5,3,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,37,0.83,NV,NV,GV,ALG,1.2,4,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,18,0.79,NV,NV,GV,ALG,0,5,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,16,0.72,NV,NV,GV,ALG,1,6,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,14,0.64,NV,NV,GV,ALG,2,7,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,12,0.53,NV,NV,GV,OV,4,8,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,13,0.61,NV,NV,GV,OV,3,9,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,11.6,14,0.55,NV,NV,GV,OV,2,10,11,~50 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,20,0.36,NV,NV,SA,OV,2,1,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,25,0.57,NV,NV,SA,OV,2,2,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,26,0.65,NV,NV,SA,OV,3,3,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,25,0.74,NV,NV,GV,OV,4,4,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,22,0.75,NV,NV,GV,OV,5,5,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,17,0.73,NV,NV,GV,OV,4,6,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,17,0.69,NV,NV,GV,OV,3,7,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,17,0.64,NV,NV,GV,OV,2,8,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,20,0.62,NV,NV,GV,OV,1,9,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,10,15,0.34,NV,NV,SA,OV,0,10,12,~40 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,2,0.00,NV,NV,SA,NC,NV,1,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,20,0.63,NV,NV,GV,OV,9,2,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,20,0.48,NV,NV,SA,OV,8,3,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,18,0.50,NV,NV,SA,OV,7,4,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,28,0.72,NV,NV,SA,OV,6,5,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,26,0.80,NV,NV,GV,OV,5,6,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,22,0.92,NV,NV,GV,OV,4,7,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,21,0.88,NV,NV,GV,OV,3,8,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,25,0.77,NV,NV,GV,OV,2,9,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,10.2,20,0.28,NV,NV,SA,OV,1,10,13,~30 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,19,0.76,NV,NV,GV,WD,1,1,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,25,0.42,NV,NV,SA,WD,2,2,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,10,0.56,NV,NV,SA,WD,3,3,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,8,0.46,NV,NV,GV,ALG,1,4,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,11,0.39,NV,NV,SA,ALG,0,5,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,25,1.05,NV,NV,GV,ALG,1,6,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,33,1.12,NV,NV,GV,WD,3,7,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,36,1.03,NV,NV,GV,WD,2,8,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,37,0.18,NV,NV,SA,WD,0,9,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,4,10.4,6,-0.10,NV,NV,SA,WD,0,10,14,~20 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,2,0.00,NV,NV,SA,OV,0,1,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,6,0.31,NV,NV,SA,OV,1,2,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,17,0.75,NV,NV,GV,OV,2,3,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,13,0.68,NV,NV,GV,OV,3,4,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,12,0.70,NV,NV,GV,OV,4,5,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,22,0.86,NV,NV,GV,OV,5,6,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,37,1.03,NV,NV,GV,OV,6,7,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,35,0.77,NV,NV,GV,OV,7,8,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,9,0.74,NV,NV,CO,OV,8,9,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,5,9.9,8,0.58,NV,NV,GV,OV,9,10,15,~10 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,9,0.58,NV,NV,CO,UB,1,1,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,14,0.67,NV,NV,GV,BO,1,2,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,16,0.90,NV,NV,GV,BO,0.5,3,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,24,0.67,NV,NV,GV,BO,1,4,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,30,1.05,NV,NV,GV,BO,2,5,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,34,1.28,NV,NV,CO,CO,3,6,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,28,0.86,NV,NV,SA,CO,1,7,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,6,0.34,NV,NV,CO,CO,0.5,8,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,8,-0.05,NV,NV,SA,CO,1,9,16,~5 M DS REACH #9,
Downstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,6,10.1,4,0.04,NV,NV,SA,CO,0.5,10,16,~5 M DS REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,1,0.00,NV,NV,SA,OV,1,1,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,10,0.39,NV,NV,GV,OV,1,2,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,16,0.66,NV,NV,CO,OV,2,3,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,23,1.01,NV,NV,CO,OV,3,4,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,29,0.85,NV,NV,GV,OV,4,5,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,28,1.01,NV,NV,GV,OV,4,6,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,31,0.96,NV,NV,GV,BO,3,7,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,23,0.92,NV,NV,GV,BO,2,8,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,19,0.64,NV,NV,SA,BO,1,9,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,1,8.4,16,0.58,NV,NV,GV,BO,0,10,17,~5 M US REACH #9,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,32,0.97,NV,NV,CO,OV,0.9,1,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,32,0.89,NV,NV,GV,OV,1.8,2,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,28,0.85,NV,NV,GV,OV,2.7,3,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,21,0.86,NV,NV,GV,OV,3.6,4,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,17,0.71,NV,NV,CO,OV,4.5,5,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,9,0.49,NV,NV,CO,OV,3.6,6,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,10,0.45,NV,NV,CO,OV,2.7,7,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,15,0.26,NV,NV,GV,OV,1.8,8,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,24,0.65,NV,NV,SA,OV,0.9,9,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,2,9.1,5,-0.04,NV,NV,SA,OV,0,10,18,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,2,0.02,NV,NV,SA,OV,1,1,19,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,22,1.00,NV,NV,GV,OV,2,2,19,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,22,0.89,NV,NV,CO,OV,3,3,19,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,35,1.15,NV,NV,CO,OV,4,4,19,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,28,1.02,NV,NV,GV,OV,5,5,19,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,18,0.69,NV,NV,SA,OV,6,6,19,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,4,0.25,NV,NV,CO,OV,7,7,19,BAR,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,4,0.17,NV,NV,GV,OV,3,8,19,BAR,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,5,0.13,NV,NV,SA,OV,2,9,19,BAR,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,3,10.6,22,0.86,NV,NV,GV,OV,1,10,19,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,9,0.24,NV,NV,SA,OV,8,1,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,14,0.33,NV,NV,SA,OV,7,2,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,23,0.31,NV,NV,SA,OV,6,3,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,33,0.38,NV,NV,SA,OV,5,4,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,36,0.39,NV,NV,SA,OV,4,5,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,45,0.49,NV,NV,SA,OV,3,6,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,42,0.60,NV,NV,GV,OV,2,7,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,34,0.61,NV,NV,SA,OV,1,8,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,23,0.61,NV,NV,SA,OV,0.5,9,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,4,9,4,0.05,NV,NV,SA,OV,0,10,20,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,2,0.00,NV,NV,SA,OV,0,1,21,cascade/chute near top of reach,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,31,0.01,NV,NV,SA,OV,0.4,2,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,64,-0.05,NV,NV,SA,OV,0.8,3,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,76,,NV,NV,SA,OV,1.2,4,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,87,,NV,NV,SA,WD,1.6,5,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,92,,NV,NV,CO,WD,2,6,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,92,,NV,NV,CO,WD,1.6,7,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,94,,NV,NV,CO,WD,1.2,8,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,65,0.12,NV,NV,CO,WD,0.8,9,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,5,3.6,38,0.13,NV,NV,CO,WD,0.4,10,21,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,2,0.00,NV,NV,GV,BO,0,1,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,16,0.96,NV,NV,CO,BO,0.8,2,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,35,1.52,NV,NV,CO,BO,1.6,3,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,46,1.46,NV,NV,CO,BO,2.4,4,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,30,1.19,NV,NV,GV,BO,3.2,5,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,9,0.04,NV,NV,GV,BO,4,6,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,3,0.00,NV,NV,GV,NC,NV,7,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,2,0.00,NV,NV,CO,NC,NV,8,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,2,0.00,NV,NV,GV,NC,NV,9,22,,
SAR RIX confluence to southern bank,NV,9,NV,NV,NV,11/4/2015,6,8.5,2,0.00,NV,NV,GV,NC,NV,10,22,,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,1,0.00,NV,NV,GV,NC,NV,1,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,18,0.61,NV,NV,GV,BO,6,2,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,21,0.96,NV,NV,GV,BO,0.4,3,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,21,0.72,NV,NV,GV,BO,3,4,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,22,0.74,NV,NV,GV,BO,1,5,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,22,0.35,NV,NV,GV,BO,0.5,6,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,13,0.14,NV,NV,SA,BO,1,7,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,10,0.00,NV,NV,SA,BO,3,8,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,6,-0.07,NV,NV,SA,NC,NV,9,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,1,18,8,-0.04,NV,NV,SA,NC,NV,10,23,10M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,11,0.44,NV,NV,SA,NC,NV,1,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,22,0.47,NV,NV,SA,NC,NV,2,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,19,0.42,NV,NV,SA,NC,NV,3,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,26,0.45,NV,NV,SA,NC,NV,4,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,18,0.46,NV,NV,SA,NC,NV,5,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,18,0.41,NV,NV,SA,NC,NV,6,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,19,0.50,NV,NV,GV,NC,NV,7,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,23,0.48,NV,NV,SA,NC,NV,8,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,22,0.51,NV,NV,SA,NC,NV,9,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,2,15.3,12,0.53,NV,NV,SA,NC,NV,10,24,20M US TOP REACH #9 ,
Upstream of Reach #9,NV,NV,NV,NV,NV,11/4/2015,3,14.9,2,0.08,NV,NV,SA,NC,NV,1,25,30M US TOP REACH #9 ,
