yyyymmdd,Hr:Min:Sec,LA20,LA_20_2,F300,LA14,LA13,GLEN,LA11,F57C
20160815,4:00:00,23.037,26.7743,19.4471,18.4156,18.2821,18.202,18.0145,17.9003
20160815,5:00:00,22.9338,26.7175,19.3023,18.2702,18.135,18.0531,17.8581,17.7366
20160815,6:00:00,22.8364,26.7253,19.2737,18.2694,18.1406,18.0627,17.8766,17.76
20160815,7:00:00,23.0716,28.4298,24.5164,24.5408,24.5936,24.6334,24.7458,24.8338
20160815,8:00:00,23.1439,28.9331,26.6167,27.1473,27.2869,27.3829,27.6339,27.81
20160815,9:00:00,23.3208,29.4354,28.3651,29.1728,29.3583,29.4839,29.8072,30.0288
20160815,10:00:00,23.5848,29.9803,29.9227,30.9431,31.1711,31.3256,31.7234,31.9943
20160815,11:00:00,23.6911,30.1079,30.2782,31.4184,31.6832,31.8648,32.342,32.6701
20160815,12:00:00,23.8014,30.1938,30.5664,31.806,32.1024,32.3076,32.8549,33.2345
20160815,13:00:00,24.1814,30.2965,30.883,32.1634,32.4747,32.6913,33.2734,33.6798
20160815,14:00:00,24.2147,30.1135,30.4117,31.5891,31.8787,32.08,32.6202,32.9974
20160815,15:00:00,24.1909,30.0254,30.1091,31.1335,31.3801,31.5494,31.9944,32.3018
20160815,16:00:00,24.3293,29.9434,29.8155,30.7431,30.9672,31.1204,31.5197,31.7948
20160815,17:00:00,24.1921,29.8274,29.4155,30.2949,30.5109,30.6588,31.0447,31.311
20160815,18:00:00,23.886,29.3502,27.9545,28.5666,28.7244,28.8319,29.1094,29.3015
20160815,19:00:00,23.3383,27.5768,23.3948,23.6715,23.7971,23.8888,24.146,24.3308
20160815,20:00:00,23.0874,27.0475,20.3189,19.4516,19.3532,19.2971,19.176,19.113
20160815,21:00:00,22.987,27.0732,20.1958,19.2862,19.182,19.1229,18.9977,18.9343
20160815,22:00:00,22.8949,27.1487,20.2282,19.2431,19.1147,19.0371,18.852,18.7386
20160815,23:00:00,22.793,27.1309,20.0983,19.1086,18.9837,18.9096,18.7398,18.6412
20160816,0:00:00,22.5423,26.7954,19.089,17.9636,17.8147,17.7246,17.5099,17.3751
20160816,1:00:00,22.5362,26.6911,18.9919,17.9094,17.7689,17.6845,17.4859,17.363
20160816,2:00:00,22.4236,26.5486,18.6693,17.5789,17.4402,17.358,17.1704,17.0594
20160816,3:00:00,22.3525,26.9276,19.0742,17.8622,17.6984,17.5996,17.3674,17.2237
20160816,4:00:00,22.2573,26.9499,19.0934,17.9037,17.7505,17.6608,17.4622,17.3488
20160816,5:00:00,22.1339,26.5946,18.5962,17.5014,17.3651,17.2853,17.1068,17.0025
20160816,6:00:00,22.0308,26.5497,18.4346,17.3105,17.1619,17.0718,16.8565,16.7199
20160816,7:00:00,22.2703,28.3602,23.8105,23.7284,23.7651,23.7944,23.8792,23.9465
20160816,8:00:00,22.3266,28.8426,25.8323,26.2983,26.4335,26.527,26.7725,26.943
20160816,9:00:00,22.408,29.3123,27.6632,28.5254,28.7341,28.8769,29.2502,29.5055
20160816,10:00:00,22.6111,29.6296,28.7542,29.816,30.0684,30.2418,30.6986,31.0116
20160816,11:00:00,22.7921,29.8213,29.4947,30.7061,30.9971,31.1986,31.7366,32.1083
20160816,12:00:00,22.9774,29.8544,29.6443,30.9002,31.2087,31.4237,32.003,32.4059
20160816,13:00:00,23.1731,29.9161,29.7957,31.0035,31.299,31.5042,32.0537,32.4349
20160816,14:00:00,23.4528,29.9618,29.9582,31.1781,31.4795,31.6894,32.254,32.6472
20160816,15:00:00,23.6077,29.9099,29.7928,30.9494,31.2372,31.4375,31.9756,32.3507
20160816,16:00:00,23.4619,29.7134,29.1633,30.1229,30.3584,30.5203,30.9464,31.2401
20160816,17:00:00,23.28,29.4395,28.2783,29.0831,29.2864,29.426,29.792,30.0442
20160816,18:00:00,23.0555,28.9791,26.7036,27.1479,27.269,27.3507,27.5563,27.6968
20160816,19:00:00,22.5015,27.2226,21.9875,22.0446,22.1237,22.1828,22.349,22.4678
20160816,20:00:00,22.2892,27.0276,19.6109,18.5861,18.4659,18.3972,18.2504,18.1728
20160816,21:00:00,22.1915,27.0501,19.5508,18.4967,18.3686,18.2943,18.1309,18.0403
20160816,22:00:00,22.0973,27.1324,19.559,18.4454,18.3038,18.2205,18.0329,17.925
20160816,23:00:00,21.9047,27.211,19.5298,18.3486,18.19,18.0944,17.87,17.7321
20160817,0:00:00,21.7487,26.8282,18.4785,17.1749,16.9947,16.8844,16.6181,16.4464
20160817,1:00:00,21.6593,26.9973,18.5889,17.1765,16.9737,16.849,16.5469,16.352
20160817,2:00:00,21.5578,26.9093,18.4883,17.1472,16.9642,16.854,16.5972,16.4382
20160817,3:00:00,21.4332,26.4794,17.969,16.7991,16.6535,16.5684,16.3781,16.2653
20160817,4:00:00,21.3357,26.48,17.9447,16.8031,16.6701,16.5954,16.4417,16.3604
20160817,5:00:00,21.2342,26.4525,17.816,16.65,16.5098,16.4295,16.2573,16.1604
20160817,6:00:00,21.0375,26.4964,17.6737,16.4403,16.2795,16.1826,15.9533,15.8068
20160817,7:00:00,21.284,28.1933,23.0463,22.9592,23.0003,23.033,23.1268,23.1983
20160817,8:00:00,21.4534,28.7034,25.2756,25.7759,25.9237,26.0265,26.2987,26.4868
20160817,9:00:00,21.5145,29.0621,26.8287,27.6761,27.8871,28.0321,28.4135,28.6737
20160817,10:00:00,21.7989,29.2963,27.8217,28.8869,29.1494,29.3314,29.8176,30.1526
20160817,11:00:00,21.8488,29.3969,28.22,29.3358,29.6091,29.7985,30.304,30.6518
20160817,12:00:00,22.0209,29.3802,28.2221,29.3389,29.6192,29.8145,30.3398,30.7033
20160817,13:00:00,22.1116,29.4009,28.2456,29.3122,29.5805,29.7668,30.2654,30.6095
20160817,14:00:00,22.2112,29.4867,28.4233,29.4857,29.7537,29.9396,30.4357,30.7775
20160817,15:00:00,22.2837,29.4426,28.2672,29.2712,29.5262,29.7029,30.1732,30.4972
20160817,16:00:00,22.3599,29.3992,28.1215,29.0703,29.312,29.4791,29.9229,30.2284
20160817,17:00:00,22.1878,29.2211,27.4078,28.2405,28.4616,28.6149,29.0228,29.3042
20160817,18:00:00,21.9746,28.8728,26.0489,26.567,26.7206,26.827,27.106,27.2979
20160817,19:00:00,21.5387,27.2052,21.7188,21.9443,22.0779,22.1775,22.4631,22.6675
20160817,20:00:00,21.186,26.7731,18.5995,17.5413,17.4253,17.3608,17.2288,17.161
20160817,21:00:00,21.0872,26.7896,18.5135,17.4209,17.2962,17.2256,17.0761,16.9951
20160817,22:00:00,21.0855,26.7789,18.4653,17.3423,17.2088,17.1321,16.9655,16.8724
20160817,23:00:00,20.9948,26.8808,18.5467,17.3591,17.2054,17.1133,16.8973,16.7627
